LIAROZOL, LIAROZOL
LIATERMINA, LIATERMINA
LIBENZAPRIL, LIBENZAPRIL
LIBIDIBIA FERREA (MART.) L.P. QUEIROZ, LIBIDIBIA FERREA (MART.) L.P. QUEIROZ
LICARBAZEPINA, LICARBAZEPINA
LICOPENO, LICOPENO
LICOSTINEL, LICOSTINEL
LIDAMIDINA, LIDAMIDINA
LIDANSERINA, LIDANSERINA
LIDIMICINA, LIDIMICINA
LIDOCAÍNA, LIDOCAINA
LIDOFENINA, LIDOFENINA
LIDOFENINA (99M TC), LIDOFENINA (99M TC)
LIDOFLAZINA, LIDOFLAZINA
LIFARIZINA, LIFARIZINA
LIFIBRATO, LIFIBRATO
LIFIBROL, LIFIBROL
LILIUM TIGRINUM , LILIUM TIGRINUM
LILOPRISTONA, LILOPRISTONA
LIMAPROSTA, LIMAPROSTA
LIMECICLINA, LIMECICLINA
LIMONENO, LIMONENO
LINACLOTIDA, LINACLOTIDA
LINAGLIPTINA, LINAGLIPTINA
LINAROTENO, LINAROTENO
LINCOMICINA, LINCOMICINA
LINDANO, LINDANO
LINESTRENOL, LINESTRENOL
LINEZOLIDA, LINEZOLIDA
LINOGLIRIDA, LINOGLIRIDA
LINOPIRDINA, LINOPIRDINA
LINSIDOMINA, LINSIDOMINA
LINTOPRIDA, LINTOPRIDA
LIOTIRONINA , LIOTIRONINA
LIOTIRONINA (125 I), LIOTIRONINA (125 I)
LIOTIRONINA (131 I), LIOTIRONINA (131 I)
LIOTIRONINA SÓDICA, LIOTIRONINA SODICA
LIOTRIX, LIOTRIX
LIPASE, LIPASE
LIPEGFILGRASTIM, LIPEGFILGRASTIM
LIPOCAICO, LIPOCAICO
LIPPIA ALBA (MILL.) N.E. BR. EX BRITTON & P. WILSON, LIPPIA ALBA (MILL.) N.E. BR. EX BRITTON & P. WILSON
LIPPIA SIDOIDES CHAM., LIPPIA SIDOIDES CHAM.
LIPRESSINA, LIPRESSINA
LIRAGLUTIDA , LIRAGLUTIDA
LIRANAFTATO, LIRANAFTATO
LIREQUINILA, LIREQUINILA
LIRIMILASTE, LIRIMILASTE
LIROLDINA, LIROLDINA
LISADIMATO, LISADIMATO
LISADOS BACTERIANOS (STAPHYLOCOCCUS AUREUS, STREPTOCOCCUS PYOGENES, STREPTOCOCCUS MITIS, STREPTOCOCCUS PNEUMONIAE, KLEBSIELLA PNEUMONIAE, BRANHAMELLA CATARRHALIS, HAEMOPHILUS INFLUENZAE) , LISADOS BACTERIANOS (STAPHYLOCOCCUS AUREUS, STREPTOCOCCUS PYOGENES, STREPTOCOCCUS MITIS, STREPTOCOCCUS PNEUMONIAE, KLEBSIELLA PNEUMONIAE, BRANHAMELLA CATARRHALIS, HAEMOPHILUS INFLUENZAE)
LISDEXANFETAMINA, LISDEXANFETAMINA
LISERGIDA, LISERGIDA
LISINA, LISINA
LISINATO DE CEFALEXINA, LISINATO CEFALEXINA
LISINATO DE CETOPROFENO, LISINATO CETOPROFENO
LISINATO DE IBUPROFENO , LISINATO IBUPROFENO
LISINOPRIL, LISINOPRIL
LISINOPRIL DI-HIDRATADO, LISINOPRIL DI-HIDRATADO
LISOFILINA, LISOFILINA
LISOZIMA, LISOZIMA
LISURIDA, LISURIDA
LITHIUM CARBONICUM , LITHIUM CARBONICUM
LITOMEGLOVIR, LITOMEGLOVIR
LITOXETINA, LITOXETINA
LITRACENO, LITRACENO
LIVARAPARINA CÁLCICA, LIVARAPARINA CALCICA
LIVIDOMICINA, LIVIDOMICINA
LIXAZINONA, LIXAZINONA
LIXISENATIDA, LIXISENATIDA
LIXIVAPTANA, LIXIVAPTANA
