RIBAMINOL, RIBAMINOL
RIBAVIRINA, RIBAVIRINA
RIBOFLAVINA, RIBOFLAVINA
RIBOPRINA, RIBOPRINA
RIBOSTAMICINA, RIBOSTAMICINA
RICASETRONA, RICASETRONA
RICINOLEATO DE GLICERILA, RICINOLEATO GLICERILA
RICINOLEATO DE POLIGLICERILA, RICINOLEATO POLIGLICERILA
RICINOLEATO DE SÓDIO, RICINOLEATO SODIO
RICINUS COMMUNIS, RICINUS COMMUNIS
RIDAFOROLIMO, RIDAFOROLIMO
RIDAZOLOL, RIDAZOLOL
RIDOGREL, RIDOGREL
RIFABUTINA, RIFABUTINA
RIFALAZILA, RIFALAZILA
RIFAMETANO, RIFAMETANO
RIFAMEXILA, RIFAMEXILA
RIFAMICINA, RIFAMICINA
RIFAMICINA SV SÓDICA, RIFAMICINA SV SODICA
RIFAMIDA, RIFAMIDA
RIFAMIDA SÓDICA, RIFAMIDA SODICA
RIFAMPICINA, RIFAMPICINA
RIFAPENTINA, RIFAPENTINA
RIFAXIMINA, RIFAXIMINA
RILAPINA, RILAPINA
RILMACALIM, RILMACALIM
RILMAZAFONA, RILMAZAFONA
RILMENIDINA, RILMENIDINA
RILOPIROX, RILOPIROX
RILOZARONA, RILOZARONA
RILPIVIRINA, RILPIVIRINA
RILUZOL, RILUZOL
RIMANTADINA, RIMANTADINA
RIMEXOLONA, RIMEXOLONA
RIMITEROL, RIMITEROL
RIMONABANTO, RIMONABANTO
RIMOPROGINA, RIMOPROGINA
RINCAZOL, RINCAZOL
RIOCIGUATE, RIOCIGUATE
RIODIPINO, RIODIPINO
RIOPROSTILA, RIOPROSTILA
RIPAZEPAM, RIPAZEPAM
RISARESTATE, RISARESTATE
RISEDRONATO SÓDICO, RISEDRONATO SODICO
RISMORRELINA, RISMORRELINA
RISOCAÍNA, RISOCAINA
RISOTILIDA, RISOTILIDA
RISPENZEPINA, RISPENZEPINA
RISPERIDONA, RISPERIDONA
RISTIANOL, RISTIANOL
RISTOCETINA, RISTOCETINA
RITANSERINA, RITANSERINA
RITIOMETANA, RITIOMETANA
RITODRINA, RITODRINA
RITOLUCASTE, RITOLUCASTE
RITONAVIR, RITONAVIR
RITROSSULFANO, RITROSSULFANO
RITUXIMABE, RITUXIMABE
RIVAROXABANA, RIVAROXABANA
RIVASTIGMINA, RIVASTIGMINA
RIVOGLITAZONA, RIVOGLITAZONA
RIZATRIPTANA, RIZATRIPTANA
RIZOLIPASE, RIZOLIPASE
