CRATAEGUS LAEVIGATA (POIR.) DC., CRATAEGUS LAEVIGATA (POIR.) DC.
CRATAEGUS MONOGYNA JACQ. , CRATAEGUS MONOGYNA JACQ.
CRATAEGUS OXYACANTHA , CRATAEGUS OXYACANTHA
CRATAEGUS OXYACANTHA L., CRATAEGUS OXYACANTHA L.
CRATAEGUS PENTAGYNA WALDST. & KIT., CRATAEGUS PENTAGYNA WALDST. & KIT.
CREATINOLFOSFATO, CREATINOLFOSFATO
CRESOTAMIDA, CRESOTAMIDA
CRIDANIMODE, CRIDANIMODE
CRILANÔMER, CRILANOMER
CRILVASTATINA, CRILVASTATINA
CRIOFLUORANO, CRIOFLUORANO
CRISNATOL, CRISNATOL
CRIZAROBINA, CRIZAROBINA
CRIZOTINIBE, CRIZOTINIBE
CROBENETINA, CROBENETINA
CROCONAZOL, CROCONAZOL
CROCUS SATIVUS, CROCUS SATIVUS
CROFELÊMER, CROFELEMER
CROMACALIM, CROMACALIM
CROMATO DE MAGNÉSIO, CROMATO MAGNESIO
CROMATO DE SÓDIO (51 CR), CROMATO SODIO (51 CR)
CROMITRILA, CROMITRILA
CROMITRILA SÓDICA, CROMITRILA SODICA
CROMOCARBE, CROMOCARBE
CROMOGLICATO DE LISETILA, CROMOGLICATO LISETILA
CROMOGLICATO DISSÓDICO, CROMOGLICATO DISSODICO
CRONIDIPINO, CRONIDIPINO
CROPROPAMIDA, CROPROPAMIDA
CROSCARMELOSE, CROSCARMELOSE
CROSCARMELOSE SÓDICA, CROSCARMELOSE SODICA
CROSPOLÍMERO DE DIMETICONA, CROSPOLIMERO DIMETICONA
CROSPOVIDONA, CROSPOVIDONA
CROTALUS HORRIDUS , CROTALUS HORRIDUS
CROTAMITONA, CROTAMITONA
CROTETAMIDA, CROTETAMIDA
CROTON HELIOTROPIIFOLIUS KUNTH, CROTON HELIOTROPIIFOLIUS KUNTH
CROTON TIGLIUM , CROTON TIGLIUM
CROTONIAZIDA, CROTONIAZIDA
CRUFOMATO, CRUFOMATO
