DRAFLAZINA, DRAFLAZINA
DRAMEDILOL, DRAMEDILOL
DRAQUINOLOL, DRAQUINOLOL
DRAZIDOX, DRAZIDOX
DRIBENDAZOL, DRIBENDAZOL
DRINIDENO, DRINIDENO
DRISAPERSENO, DRISAPERSENO
DRISAPERSENO SÓDICO, DRISAPERSENO SODICO
DROBULINA, DROBULINA
DROCINONIDA, DROCINONIDA
DROFENINA, DROFENINA
DROLOXIFENO, DROLOXIFENO
DROMETRIZOL, DROMETRIZOL
DRONABINOL, DRONABINOL
DRONEDARONA , DRONEDARONA
DROPEMPINA, DROPEMPINA
DROPERIDOL, DROPERIDOL
DROPRENILAMINA, DROPRENILAMINA
DROPROPIZINA, DROPROPIZINA
DROSERA ROTUNDIFOLIA , DROSERA ROTUNDIFOLIA
DROSPIRENONA, DROSPIRENONA
DROSTANOLONA, DROSTANOLONA
DROTAVERINA, DROTAVERINA
DROTEBANOL, DROTEBANOL
DROXACINO, DROXACINO
DROXICAINIDA, DROXICAINIDA
DROXICAM, DROXICAM
DROXIDOPA, DROXIDOPA
DROXINAVIR, DROXINAVIR
DROXIPROPINA, DROXIPROPINA
