CLADRIBINA, CLADRIBINA
CLAMICALANTO, CLAMICALANTO
CLAMOXIQUINA, CLAMOXIQUINA
CLANFENUR, CLANFENUR
CLANOBUTINA, CLANOBUTINA
CLANTIFENO, CLANTIFENO
CLARITROMICINA, CLARITROMICINA
CLATRATO DE CRIPTÔNIO (85 KR), CLATRATO CRIPTONIO (85 KR)
CLATRATO DE ETINILESTRADIOL BETACICLODEXTRINA, CLATRATO ETINILESTRADIOL BETACICLODEXTRINA
CLAVULANATO DE POTÁSSIO, CLAVULANATO POTASSIO
CLAZOLAM, CLAZOLAM
CLAZOLIMINA, CLAZOLIMINA
CLAZURILA, CLAZURILA
CLEBOPRIDA, CLEBOPRIDA
CLEFAMIDA, CLEFAMIDA
CLEMASTINA, CLEMASTINA
CLEMATIS ERECTA  , CLEMATIS ERECTA
CLEMATIS VITALBA , CLEMATIS VITALBA
CLEMBUTEROL, CLEMBUTEROL
CLEMEPROL, CLEMEPROL
CLEMIZOL, CLEMIZOL
CLEMPIRINA, CLEMPIRINA
CLENOLIXIMABE, CLENOLIXIMABE
CLENTIAZEM, CLENTIAZEM
CLETOQUINA, CLETOQUINA
CLEVIDIPINO, CLEVIDIPINO
CLEVUDINA, CLEVUDINA
CLIBUCAÍNA, CLIBUCAINA
CLIDAFIDINA, CLIDAFIDINA
CLIDANACO, CLIDANACO
CLIMAZOLAM, CLIMAZOLAM
CLIMBAZOL, CLIMBAZOL
CLIMIQUALINA, CLIMIQUALINA
CLINAFLOXACINO, CLINAFLOXACINO
CLINDAMICINA, CLINDAMICINA
CLINOFIBRATO, CLINOFIBRATO
CLINOLAMIDA, CLINOLAMIDA
CLIOQUINOL, CLIOQUINOL
CLIOXANIDA, CLIOXANIDA
CLIPROFENO, CLIPROFENO
CLIROPAMINA, CLIROPAMINA
CLOBAZAM, CLOBAZAM
CLOBENOSÍDEO, CLOBENOSIDEO
CLOBENZEPAM, CLOBENZEPAM
CLOBENZOREX, CLOBENZOREX
CLOBENZTROPINA, CLOBENZTROPINA
CLOBETASOL, CLOBETASOL
CLOBETASONA, CLOBETASONA
CLOBUTINOL, CLOBUTINOL
CLOBUZARITE, CLOBUZARITE
CLOCANFAMIDA, CLOCANFAMIDA
CLOCAPRAMINA, CLOCAPRAMINA
CLOCIGUANIL, CLOCIGUANIL
CLOCINIZINA, CLOCINIZINA
CLOCORTOLONA, CLOCORTOLONA
CLOCUMAROL, CLOCUMAROL
CLODACAÍNA, CLODACAINA
CLODANOLENO, CLODANOLENO
CLODANTOÍNA, CLODANTOINA
CLODAZONA, CLODAZONA
CLODOXOPONA, CLODOXOPONA
CLODRONATO DISSÓDICO, CLODRONATO DISSODICO
CLODRONATO DISSÓDICO TETRAIDRATADO, CLODRONATO DISSODICO TETRAIDRATADO
CLOFARABINA, CLOFARABINA
CLOFAZIMINA, CLOFAZIMINA
CLOFEDANOL, CLOFEDANOL
CLOFENAMIDA, CLOFENAMIDA
CLOFENETAMINA, CLOFENETAMINA
CLOFENOTANO, CLOFENOTANO
CLOFENÓXIDO, CLOFENOXIDO
CLOFENVINFÓS, CLOFENVINFOS
CLOFEVERINA, CLOFEVERINA
CLOFEXAMIDA, CLOFEXAMIDA
CLOFEZONA, CLOFEZONA
CLOFIBRATO DE ALUMÍNIO, CLOFIBRATO ALUMINIO
CLOFIBRATO DE CÁLCIO, CLOFIBRATO CALCIO
CLOFIBRATO DE CINARIZINA, CLOFIBRATO CINARIZINA
CLOFIBRATO DE ETILA, CLOFIBRATO ETILA
CLOFIBRATO DE ETOFILINA, CLOFIBRATO ETOFILINA
CLOFIBRATO DE MAGNÉSIO, CLOFIBRATO MAGNESIO
CLOFIBRIDA, CLOFIBRIDA
CLOFLUPEROL, CLOFLUPEROL
CLOFOCTOL, CLOFOCTOL
CLOFOREX, CLOFOREX
CLOFURACO, CLOFURACO
CLOGESTONA, CLOGESTONA
CLOGUANAMILA, CLOGUANAMILA
CLOMACRANA, CLOMACRANA
CLOMEGESTONA, CLOMEGESTONA
CLOMETACINA, CLOMETACINA
CLOMETERONA, CLOMETERONA
CLOMETIAZOL, CLOMETIAZOL
CLOMETOCILINA, CLOMETOCILINA
CLOMIFENO, CLOMIFENO
CLOMIFENÓXIDO, CLOMIFENOXIDO
CLOMINOREX, CLOMINOREX
CLOMIPRAMINA, CLOMIPRAMINA
CLOMOCICLINA, CLOMOCICLINA
CLOMOXIR, CLOMOXIR
CLONAZEPAM, CLONAZEPAM
CLONAZOLINA, CLONAZOLINA
CLONIDINA, CLONIDINA
CLONITAZENO, CLONITAZENO
CLONITRATO, CLONITRATO
CLONIXERILA, CLONIXERILA
CLONIXINATO DE LISINA, CLONIXINATO LISINA
CLONIXINO, CLONIXINO
CLOPAMIDA, CLOPAMIDA
CLOPENTIXOL, CLOPENTIXOL
CLOPERASTINA, CLOPERASTINA
CLOPERIDONA, CLOPERIDONA
CLOPIDOGREL, CLOPIDOGREL
CLOPIDOL, CLOPIDOL
CLOPIMOZIDA, CLOPIMOZIDA
CLOPIPAZANA, CLOPIPAZANA
CLOPIRACO, CLOPIRACO
CLOPONONA, CLOPONONA
CLOPREDNOL, CLOPREDNOL
CLOPROSTENOL, CLOPROSTENOL
CLOPROTIAZOL, CLOPROTIAZOL
CLOQUINATO, CLOQUINATO
CLOQUINOZINA, CLOQUINOZINA
CLORACETADOL, CLORACETADOL
CLORACIZINA, CLORACIZINA
CLORAL BETAÍNA, CLORAL BETAINA
CLORALODOL, CLORALODOL
CLORALOSE, CLORALOSE
CLORAMBUCILA, CLORAMBUCILA
CLORANFENICOL, CLORANFENICOL
CLORANOLOL, CLORANOLOL
CLORATO DE POTÁSSIO, CLORATO POTASSIO
CLORATO DE SÓDIO, CLORATO SODIO
CLORAZANILA, CLORAZANILA
CLORAZEPAM, CLORAZEPAM
CLORAZEPATO DE POTÁSSIO, CLORAZEPATO POTASSIO
CLORAZEPATO DIPOTÁSSICO, CLORAZEPATO DIPOTASSICO
CLORAZODINA, CLORAZODINA
CLORBENZOXAMINA, CLORBENZOXAMINA
CLORBETAMIDA, CLORBETAMIDA
CLORCICLIZINA, CLORCICLIZINA
CLORDIAZEPÓXIDO, CLORDIAZEPOXIDO
CLORETATO, CLORETATO
CLORETO CÁLCICO DE FOSFORILCOLINA, CLORETO CALCICO FOSFORILCOLINA
CLORETO COBALTOSO (57 CO), CLORETO COBALTOSO (57 CO)
CLORETO COBALTOSO (60 CO), CLORETO COBALTOSO (60 CO)
CLORETO CRÔMICO, CLORETO CROMICO
CLORETO CRÔMICO (51 CR), CLORETO CROMICO (51 CR)
CLORETO CRÔMICO HEXAIDRATADO, CLORETO CROMICO HEXAIDRATADO
CLORETO CÚPRICO, CLORETO CUPRICO
CLORETO DE ACETILCOLINA, CLORETO ACETILCOLINA
CLORETO DE ACRIFLAVÍNIO, CLORETO ACRIFLAVINIO
CLORETO DE ALCURÔNIO, CLORETO ALCURONIO
CLORETO DE ALUMÍNIO, CLORETO ALUMINIO
CLORETO DE ALUMÍNIO HEXAIDRATADO, CLORETO ALUMINIO HEXAIDRATADO
CLORETO DE AMBENÔNIO, CLORETO AMBENONIO
CLORETO DE AMÔNIO, CLORETO AMONIO
CLORETO DE AZASPÍRIO, CLORETO AZASPIRIO
CLORETO DE BENZALCÔNIO, CLORETO BENZALCONIO
CLORETO DE BENZETÔNIO, CLORETO BENZETONIO
CLORETO DE BENZODODECÍNIO, CLORETO BENZODODECINIO
CLORETO DE BENZOXÔNIO, CLORETO BENZOXONIO
CLORETO DE BETANECOL, CLORETO BETANECOL
CLORETO DE CÁLCIO, CLORETO CALCIO
CLORETO DE CÁLCIO (45 CA), CLORETO CALCIO (45 CA)
CLORETO DE CÁLCIO (47 CA), CLORETO CALCIO (47 CA)
CLORETO DE CÁLCIO DI-HIDRATADO, CLORETO CALCIO DI-HIDRATADO
CLORETO DE CÁLCIO HEXAIDRATADO, CLORETO CALCIO HEXAIDRATADO
CLORETO DE CARCAÍNIO, CLORETO CARCAINIO
CLORETO DE CARPRÔNIO, CLORETO CARPRONIO
CLORETO DE CEFMEPÍDIO, CLORETO CEFMEPIDIO
CLORETO DE CÉSIO (131 CS), CLORETO CESIO (131 CS)
CLORETO DE CETALCÔNIO, CLORETO CETALCONIO
CLORETO DE CETEXÔNIO, CLORETO CETEXONIO
CLORETO DE CETILPIRIDÍNIO, CLORETO CETILPIRIDINIO
CLORETO DE CETILPIRIDÍNIO MONOIDRATADO, CLORETO CETILPIRIDINIO MONOIDRATADO
CLORETO DE CLORISONDAMINA, CLORETO CLORISONDAMINA
CLORETO DE COLINA, CLORETO COLINA
CLORETO DE DATELÍPTIO, CLORETO DATELIPTIO
CLORETO DE DEQUALÍNIO, CLORETO DEQUALINIO
CLORETO DE DIBROSPÍDIO, CLORETO DIBROSPIDIO
CLORETO DE DIMETILTUBOCURARINA, CLORETO DIMETILTUBOCURARINA
CLORETO DE DISIQUÔNIO, CLORETO DISIQUONIO
CLORETO DE DITERCALÍNIO, CLORETO DITERCALINIO
CLORETO DE DOFÂMIO, CLORETO DOFAMIO
CLORETO DE DOXACÚRIO, CLORETO DOXACURIO
CLORETO DE EDROFÔNIO, CLORETO EDROFONIO
CLORETO DE ESTRÔNCIO, CLORETO ESTRONCIO
CLORETO DE ESTRÔNCIO (85 SR), CLORETO ESTRONCIO (85 SR)
CLORETO DE ESTRÔNCIO (89 SR), CLORETO ESTRONCIO (89 SR)
CLORETO DE ETILA, CLORETO ETILA
CLORETO DE FAMIRAPRÍNIO, CLORETO FAMIRAPRINIO
CLORETO DE FENACTROPÍNIO, CLORETO FENACTROPINIO
CLORETO DE FENIÓDIO, CLORETO FENIODIO
CLORETO DE FLUDAZÔNIO, CLORETO FLUDAZONIO
CLORETO DE FOSFATO DE TIAMINA DI-HIDRATADO, CLORETO FOSFATO TIAMINA DI-HIDRATADO
CLORETO DE FURAZÓLIO, CLORETO FURAZOLIO
CLORETO DE FURIFOSMINA (99M TC), CLORETO FURIFOSMINA (99M TC)
CLORETO DE HALOPÊNIO, CLORETO HALOPENIO
CLORETO DE HEDAQUÍNIO, CLORETO HEDAQUINIO
CLORETO DE ÍNDIO (113M IN), CLORETO INDIO (113M IN)
CLORETO DE ISOMETAMÍDIO, CLORETO ISOMETAMIDIO
CLORETO DE LAPÍRIO, CLORETO LAPIRIO
CLORETO DE LAURALCÔNIO, CLORETO LAURALCONIO
CLORETO DE MAGNÉSIO, CLORETO MAGNESIO
