PRACTOLOL, PRACTOLOL
PRADOFLOXACINO, PRADOFLOXACINO
PRAJMÁLIO, PRAJMALIO
PRALATREXATO, PRALATREXATO
PRALIDOXIMA, PRALIDOXIMA
PRALMORRELINA, PRALMORRELINA
PRALNACASANA, PRALNACASANA
PRAMIPEXOL, PRAMIPEXOL
PRAMIRACETAM, PRAMIRACETAM
PRAMIVERINA, PRAMIVERINA
PRAMOCAÍNA, PRAMOCAINA
PRAMPINA, PRAMPINA
PRANLINTIDA, PRANLINTIDA
PRANLUCASTE, PRANLUCASTE
PRANOPROFENO, PRANOPROFENO
PRANOSAL, PRANOSAL
PRASTERONA, PRASTERONA
PRATOSARTANA, PRATOSARTANA
PRAVADOLINA, PRAVADOLINA
PRAVASTATINA, PRAVASTATINA
PRAVASTATINA SÓDICA, PRAVASTATINA SODICA
PRAXADINA, PRAXADINA
PRAZARRELIX, PRAZARRELIX
PRAZEPAM, PRAZEPAM
PRAZEPINA, PRAZEPINA
PRAZIQUANTEL, PRAZIQUANTEL
PRAZITONA, PRAZITONA
PRAZOCILINA, PRAZOCILINA
PRAZOSINA, PRAZOSINA
PRECLAMOL, PRECLAMOL
PREDNAZATO, PREDNAZATO
PREDNAZOLINA, PREDNAZOLINA
PREDNICARBATO, PREDNICARBATO
PREDNILIDENO, PREDNILIDENO
PREDNIMUSTINA, PREDNIMUSTINA
PREDNISOLAMATO, PREDNISOLAMATO
PREDNISOLONA, PREDNISOLONA
PREDNISOLONA SESQUI-HIDRATADA, PREDNISOLONA SESQUI-HIDRATADA
PREDNISONA, PREDNISONA
PREGABALINA, PREGABALINA
PREGNENOLONA, PREGNENOLONA
PREMAFLOXACINO, PREMAFLOXACINO
PREMAZEPAM, PREMAZEPAM
PRENALTEROL, PRENALTEROL
PRENILAMINA, PRENILAMINA
PRENISTEÍNA, PRENISTEINA
PRENOVERINA, PRENOVERINA
PRENOXDIAZINA, PRENOXDIAZINA
PRETIADIL, PRETIADIL
PRIBECAÍNA, PRIBECAINA
PRIDEFINA, PRIDEFINA
PRIDEPERONA, PRIDEPERONA
PRIDINOL, PRIDINOL
PRIFELONA, PRIFELONA
PRIFUROLINA, PRIFUROLINA
PRILIXIMABE, PRILIXIMABE
PRILOCAÍNA, PRILOCAINA
PRIMAPERONA, PRIMAPERONA
PRIMAQUINA, PRIMAQUINA
PRIMICINA, PRIMICINA
PRIMIDOLOL, PRIMIDOLOL
PRIMIDONA, PRIMIDONA
PRINOMASTATE, PRINOMASTATE
PRINOMIDA, PRINOMIDA
PRINOXODANA, PRINOXODANA
PRISOTINOL, PRISOTINOL
PRISTINAMICINA, PRISTINAMICINA
PRIZIDILOL, PRIZIDILOL
PROADIFENO, PROADIFENO
PROBARBITAL, PROBARBITAL
PROBARBITAL SÓDICO, PROBARBITAL SODICO
PROBENATO DE PIVAMPICILINA, PROBENATO PIVAMPICILINA
PROBENECIDA, PROBENECIDA
PROBUCOL, PROBUCOL
PROCAÍNA, PROCAINA
PROCAINAMIDA, PROCAINAMIDA
PROCARBAZINA, PROCARBAZINA
PROCATEROL, PROCATEROL
PROCICLIDINA, PROCICLIDINA
PROCIMATO, PROCIMATO
PROCINOLOL, PROCINOLOL
PROCINONIDA, PROCINONIDA
PROCLONOL, PROCLONOL
PROCLORPERAZINA, PROCLORPERAZINA
PROCODAZOL, PROCODAZOL
PRODILIDINA, PRODILIDINA
PROEPTAZINA, PROEPTAZINA
PROFADOL, PROFADOL
PROFENAMINA, PROFENAMINA
PROFEXALONA, PROFEXALONA
PROFLAVINA, PROFLAVINA
PROFLAZEPAM, PROFLAZEPAM
PROGABIDA, PROGABIDA
PROGESTERONA, PROGESTERONA
PROGLUMETACINA, PROGLUMETACINA
PROGLUMIDA, PROGLUMIDA
PROGUANIL, PROGUANIL
PROLIGESTONA, PROLIGESTONA
PROLINA, PROLINA
PROLINTANO, PROLINTANO
PROMAZINA, PROMAZINA
