514400201153416, CARBOPLATINA, CARBOPLATINA, CARBOPLATINA, 150 MG PO LIOF CT FA VD INC, IT_
514400202151417, CARBOPLATINA, CARBOPLATINA, CARBOPLATINA, 450 MG PO LIOF CT FA VD INC, IT_
514402001151416, CEFALOTINA, CEFALOTINA, CEFALOTINA, 1000 MG PO INJ CT 100 FA VD INC + DIL 5 ML (EMB. HOSP.), IT_
514401601155414, CEFOTAXIMA, CEFOTAXIMA, CEFOTAXIMA, 1 G PO LIOF CT 100 FA VD AMB, IT_
514402201150413, CEFTAZIDIMA, CEFTAZIDIMA, CEFTAZIDIMA, 1 G PO INJ CT 100 FR AMP VD INC (EMB HOSP), IT_
514401701151410, CEFTRIAXONA, CEFTRIAXONA, CEFTRIAXONA, 1 G PO LIOF CT 50 FA VD INC, IT_
514402301155115, CEFUROXIMA, CEFUROXIMA, CEFUROXIMA, 750 MG PO INJ CT 100 FA VD AMB, IT_
514400301158411, CICLOFOSFAMIDA, CICLOFOSFAMIDA, CICLOFOSFAMIDA, 1000MG PO LIOF INJ CT FA X 50ML, IT_
514400302154418, CICLOFOSFAMIDA, CICLOFOSFAMIDA, CICLOFOSFAMIDA, 200 MG PO LIOF INJ CT 5 FA VD AMB, IT_
514400401152413, CISPLATINA, CISPLATINA, CISPLATINA, 10 MG PO LIOF INJ CT FA, IT_
514400402159411, CISPLATINA, CISPLATINA, CISPLATINA, 50 MG PO LIOF INJ CT FA, IT_
514400501157417, CITARABINA, CITARABINA, CITARABINA, 100 MG PO LIOF INJ CT FA VD INC, IT_
514400502153415, CITARABINA, CITARABINA, CITARABINA, 500 MG PO LIOF INJ CT FA VD INC, IT_
