504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80MG COM CT 5 ENV AL X 4, BRT
504900604111417, BACMETRIM, BACMETRIM, NOT FOUND, "F" 800 MG + 160 MG COM CT 2 BL AL PLAS INC X 5, BRT
504900601137415, BACMETRIM, BACMETRIM, NOT FOUND, 200:40MG/5ML SUS OR CT FR VD AMB X 100 ML, BRT
504900602117418, BACMETRIM, BACMETRIM, NOT FOUND, 400:80 MG COM CT 5 ENV AL X 4, BRT
