526130102119412; NEUTROCAL D; NEUTROCAL D; NOT FOUND; 500 MG + 200 UI COM REV CT FR PLAS OPC X 60; GM2
526130101112414; NEUTROCAL D; NEUTROCAL D; NOT FOUND; 500 MG + 200 UI COM REV CT FR PLAS OPC X 75; GM2
526129101171417; NARIDRIN H; NARIDRIN H; NOT FOUND; 30MG/ML SOL NAS CT FR PLAS AMB SPR X 60 ML; GM2
526129301162111; NIMESULIDA; NIMESULIDA; NIMESULIDA; 20 MG/G GEL DERM CT BG AL X 30 G; GM2
526126001117114; NIMODIPINO; NIMODIPINO; NIMODIPINO; 30 MG COM REV CT BL AL PLAS LEIT X 30; GM2
526123301136111; NISTATINA; NISTATINA; NISTATINA; 100 000UI/ML SUS OR CT FR VD AMB X 50ML + CGT  ; GM2
526123302175119; NISTATINA; NISTATINA; NISTATINA; 25.000 UI/G CREM VAG CT BG AL X 60 G + 14 APLIC; GM2
526113801160111; NISTATINA + ÓXIDO DE ZINCO; NISTATINA OXIDO ZINCO; NOT FOUND; 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 60 G ; GM2
526133501162111; NITRATO DE FENTICONAZOL; NITRATO FENTICONAZOL; NITRATO FENTICONAZOL; 0.02 G/G CREM VAG CT BG AL X 40 G + 7 APL; GM2
526121802162117; NITRATO DE ISOCONAZOL; NITRATO ISOCONAZOL; NITRATO ISOCONAZOL; 10 MG/G CREM DERM CT BG AL X 20 G; GM2
526121801166119; NITRATO DE ISOCONAZOL; NITRATO ISOCONAZOL; NITRATO ISOCONAZOL; 10 MG/G CREM VAG CT BG AL X 40 G + 7 APLIC; GM2
526114804163118; NITRATO DE MICONAZOL; NITRATO MICONAZOL; NITRATO MICONAZOL; 20 MG/G CREM DERM CT BG AL X 28 G ; GM2
526114801164113; NITRATO DE MICONAZOL; NITRATO MICONAZOL; NITRATO MICONAZOL; 20 MG/G LOC CREM CT FR PLAS OPC X 30 G; GM2
526114802160111; NITRATO DE MICONAZOL; NITRATO MICONAZOL; NITRATO MICONAZOL; 20 MG/G CREM VAG CT BG X 80 G + 14 APLIC; GM2
526114803175112; NITRATO DE MICONAZOL; NITRATO MICONAZOL; NITRATO MICONAZOL; 20MG/G PO TOP CT FR PLAS OPC X 30G; GM2
526116701116113; NITRAZEPAM; NITRAZEPAM; NITRAZEPAM; 5 MG COM CT BL AL PLAS BCO LEIT X 20; GM2
526114101111114; NORFLOXACINO; NORFLOXACINO; NORFLOXACINO; 400 MG COM REVES CT FR PLAS OPC X 14; GM2
