526134301116416, REDUCOFEN, REDUCOFEN, NOT FOUND, 200 MG CAP GEL DURA CT BL AL PLAS OPC X 30, GM2
526126801113113, RAMIPRIL + HIDROCLOROTIAZIDA, RAMIPRIL HIDROCLOROTIAZIDA, NOT FOUND, 5 MG + 25 MG COM CT BL AL/AL X 30, GM2
526135901117111, REPAGLINIDA, REPAGLINIDA, REPAGLINIDA, 2 MG COM CT BL AL AL X 30, GM2
526114201175114, RIFAMICINA, RIFAMICINA, RIFAMICINA, 10 MG/ML SOL TOP SPRAY CT FR VD AMB X 20 ML, GM2
526137101118118, RILUZOL, RILUZOL, RILUZOL, 50 MG COM REV CT BL AL PLAS OPC X 60, GM2
526132801111115, RISEDRONATO SÓDICO, RISEDRONATO SODICO, RISEDRONATO SODICO, 35 MG COM REV CT BL AL PLAS OPC X 4, GM2
526127501131114, RISPERIDONA, RISPERIDONA, RISPERIDONA, 1 MG/ML SOL OR CT FR VD AMB X 30 ML + SER PLAS DOSAD , GM2
526135401114111, ROSUVASTATINA CÁLCICA, ROSUVASTATINA CALCICA, ROSUVASTATINA CALCICA, 10 MG COM REV CT BL AL/AL X 30, GM2
526135601113410, ROSTATIN, ROSTATIN, NOT FOUND, 10 MG COM REV CT BL AL/AL X 30, GM2
526135402110111, ROSUVASTATINA CÁLCICA, ROSUVASTATINA CALCICA, ROSUVASTATINA CALCICA, 20 MG COM REV CT BL AL/AL X 30, GM2
526135602111411, ROSTATIN, ROSTATIN, NOT FOUND, 20 MG COM REV CT BL AL/AL X 30, GM2
526113110089903, ROSTATIN, ROSTATIN, NOT FOUND, 5 MG COM REV CT BL AL AL X 10, GM2
526113090089503, ROSTATIN, ROSTATIN, NOT FOUND, 5 MG COM REV CT BL AL AL X 30, GM2
526113110090403, ROSTATIN, ROSTATIN, NOT FOUND, 5 MG COM REV CT BL AL AL X 60, GM2
