525008701110112; NIMESULIDA; NIMESULIDA; NIMESULIDA; 100 MG COM CT BL AL PLAS INC X 12; MD7
525008702133116; NIMESULIDA; NIMESULIDA; NIMESULIDA; 50 MG/ML SUS OR CT FR PLAS OPC GOT X 15 ML; MD7
525008901160113; NISTATINA; NISTATINA; NISTATINA; 25.000 UI/G CREM VAG CT BG AL X 60 G + APLIC; MD7
525009001163114; NISTATINA + ÓXIDO DE ZINCO; NISTATINA OXIDO ZINCO; NOT FOUND; 100.000 UI/G + 200 MG/G POM DERM CT BG AL X 60 G ; MD7
525012030099706; NISTATINA + ÓXIDO DE ZINCO; NISTATINA OXIDO ZINCO; NOT FOUND; 100.000 UI/G + 200 MG/G POM DERM CT BG PLAS LAM X 60 G  ; MD7
525065601162111; NITRATO DE ISOCONAZOL; NITRATO ISOCONAZOL; NITRATO ISOCONAZOL; 10 MG/G CREM DERM CT BG AL X 20 G ; MD7
525065602169118; NITRATO DE ISOCONAZOL; NITRATO ISOCONAZOL; NITRATO ISOCONAZOL; 10 MG/G CREM VAG CT BG AL X 40G + 7 APLIC; MD7
525009103160114; NITRATO DE MICONAZOL; NITRATO MICONAZOL; NITRATO MICONAZOL; 20 MG/G CREM DERM CT BG AL X 28 G; MD7
525009102172119; NITRATO DE MICONAZOL; NITRATO MICONAZOL; NITRATO MICONAZOL; 20 MG/G LOC CREMOSA CT FR PLAS OPC GOT X 30 G ; MD7
525009101168118; NITRATO DE MICONAZOL; NITRATO MICONAZOL; NITRATO MICONAZOL; 20 MG/G CREM VAG CT BG AL X 80 G + 14 APLIC; MD7
525009205117110; NORFLOXACINO; NORFLOXACINO; NORFLOXACINO; 400 MG COM REV CT BL AL PLAS TRANS X 14; MD7
525009202118116; NORFLOXACINO; NORFLOXACINO; NORFLOXACINO; 400 MG COM REV CT BL AL PLAS TRANS X 6; MD7
