524400101113417, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 2 BLISTER 15 DRGS;0.30G DE EXTRATO SECO DE AESCULUS HIPPOCASTANUM;0.30G DE EXTRATO SECO DE POLYGONUM ACRE; 0.30G DE EXTRATO SECO DE SMYLAX PAPIRACEAE, MF_
524400102111418, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 4 BLISTER 15 DRGS.; 0.60G DE EXTRATO SECO AESCULUS HIPPOCASTANUM; 0.60G DE EXTRATO SECO DE POLYGONUM ACRE; 2.40G DE EXTRATO SECO DE SMYLAX PAPERACEAE, MF_
524400101113417, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 2 BLISTER 15 DRGS;0.30G DE EXTRATO SECO DE AESCULUS HIPPOCASTANUM;0.30G DE EXTRATO SECO DE POLYGONUM ACRE; 0.30G DE EXTRATO SECO DE SMYLAX PAPIRACEAE, MF_
524400102111418, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 4 BLISTER 15 DRGS.; 0.60G DE EXTRATO SECO AESCULUS HIPPOCASTANUM; 0.60G DE EXTRATO SECO DE POLYGONUM ACRE; 2.40G DE EXTRATO SECO DE SMYLAX PAPERACEAE, MF_
524400101113417, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 2 BLISTER 15 DRGS;0.30G DE EXTRATO SECO DE AESCULUS HIPPOCASTANUM;0.30G DE EXTRATO SECO DE POLYGONUM ACRE; 0.30G DE EXTRATO SECO DE SMYLAX PAPIRACEAE, MF_
524400102111418, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 4 BLISTER 15 DRGS.; 0.60G DE EXTRATO SECO AESCULUS HIPPOCASTANUM; 0.60G DE EXTRATO SECO DE POLYGONUM ACRE; 2.40G DE EXTRATO SECO DE SMYLAX PAPERACEAE, MF_
524400101113417, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 2 BLISTER 15 DRGS;0.30G DE EXTRATO SECO DE AESCULUS HIPPOCASTANUM;0.30G DE EXTRATO SECO DE POLYGONUM ACRE; 0.30G DE EXTRATO SECO DE SMYLAX PAPIRACEAE, MF_
524400102111418, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 4 BLISTER 15 DRGS.; 0.60G DE EXTRATO SECO AESCULUS HIPPOCASTANUM; 0.60G DE EXTRATO SECO DE POLYGONUM ACRE; 2.40G DE EXTRATO SECO DE SMYLAX PAPERACEAE, MF_
524400101113417, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 2 BLISTER 15 DRGS;0.30G DE EXTRATO SECO DE AESCULUS HIPPOCASTANUM;0.30G DE EXTRATO SECO DE POLYGONUM ACRE; 0.30G DE EXTRATO SECO DE SMYLAX PAPIRACEAE, MF_
524400102111418, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 4 BLISTER 15 DRGS.; 0.60G DE EXTRATO SECO AESCULUS HIPPOCASTANUM; 0.60G DE EXTRATO SECO DE POLYGONUM ACRE; 2.40G DE EXTRATO SECO DE SMYLAX PAPERACEAE, MF_
524400101113417, CASTANHA DA INDIA, CASTANHA INDIA, NOT FOUND, CART. C/ 2 BLISTER 15 DRGS;0.30G DE EXTRATO SECO DE AESCULUS HIPPOCASTANUM;0.30G DE EXTRATO SECO DE POLYGONUM ACRE; 0.30G DE EXTRATO SECO DE SMYLAX PAPIRACEAE, MF_
