1260300280027; CARBOPLATINA; CARBOPLATINA; CARBOPLATINA; 150 MG PO LIOF CT FA VD INC; IT_
1260300280035; CARBOPLATINA; CARBOPLATINA; CARBOPLATINA; 450 MG PO LIOF CT FA VD INC; IT_
1260300500094; CEFALOTINA; CEFALOTINA; CEFALOTINA; 1000 MG PO INJ CT 100 FA VD INC + DIL 5 ML (EMB. HOSP.); IT_
1260300510091; CEFOTAXIMA; CEFOTAXIMA; CEFOTAXIMA; 1 G PO LIOF CT 100 FA VD AMB; IT_
1260300170086; CEFTAZIDIMA; CEFTAZIDIMA; CEFTAZIDIMA; 1 G PO INJ CT 100 FR AMP VD INC (EMB HOSP); IT_
1260300430193; CEFTRIAXONA; CEFTRIAXONA; CEFTRIAXONA; 1 G PO LIOF CT 50 FA VD INC; IT_
1260300460076; CEFUROXIMA; CEFUROXIMA; CEFUROXIMA; 750 MG PO INJ CT 100 FA VD AMB; IT_
1260300560021; CICLOFOSFAMIDA; CICLOFOSFAMIDA; CICLOFOSFAMIDA; 1000MG PO LIOF INJ CT FA X 50ML; IT_
1260300560011; CICLOFOSFAMIDA; CICLOFOSFAMIDA; CICLOFOSFAMIDA; 200 MG PO LIOF INJ CT 5 FA VD AMB; IT_
1260300310015; CISPLATINA; CISPLATINA; CISPLATINA; 10 MG PO LIOF INJ CT FA; IT_
1260300310031; CISPLATINA; CISPLATINA; CISPLATINA; 50 MG PO LIOF INJ CT FA; IT_
1260300320010; CITARABINA; CITARABINA; CITARABINA; 100 MG PO LIOF INJ CT FA VD INC; IT_
1260300320029; CITARABINA; CITARABINA; CITARABINA; 500 MG PO LIOF INJ CT FA VD INC; IT_
1260300120161; CEFAZOLINA; CEFAZOLINA; CEFAZOLINA; 1 G PO LIOF CT 100 FA VD INC; IT_
